,Date,Group,Stage,TeamID,TeamName,TeamAbbr,Formation,IdMatch,GameNum,StatsId,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,BallRecoveryTime,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,FinalThirdEntriesReceptionCentralChannel,FinalThirdEntriesReceptionInsideLeftChannel,FinalThirdEntriesReceptionInsideRightChannel,FinalThirdEntriesReceptionLeftChannel,FinalThirdEntriesReceptionRightChannel,FinalThirdPitchControl,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,PhaseAggregateAttackingTransition,PhaseAggregateBuildUpOpposed,PhaseAggregateBuildUpUnopposed,PhaseAggregateCounterattack,PhaseAggregateCounterPress,PhaseAggregateDefensiveTransition,PhaseAggregateFinalThird,PhaseAggregateHighBlock,PhaseAggregateHighPress,PhaseAggregateLongBall,PhaseAggregateLowBlock,PhaseAggregateLowPress,PhaseAggregateMidBlock,PhaseAggregateMidPress,PhaseAggregateProgression,PhaseAggregateRecovery,PhaseAggregateSetPieces,PitchControl,Possession,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
182,2026-07-06T01:00:00Z,,Round of 16,43911,Mexico,MEX,4-1-2-3,400021531,92,151697,103',0.0,20.0,6.0,5.0,7.0,1.0,1.0,2.0,0.0,3.0,12.0,1.0,0.0,12.0,4.0,7.0,5.0,8.0,1.0,20.0,11.0,5.711461067199707,14.555728912353516,0.0,12.0,11.0,12.0,49.0,11.0,182.0,52.0,6.0,0.0,13478.490234375,1523.8699951171875,46230.8203125,4698.06005859375,46114.5,167.0,240.0,11.0,8.0,8.0,31.0,24.0,80.0,33.0,14.0,6.0,6.0,9.0,8.0,0.4000000059604645,2.0,2.0,4.0,2.0,3.0,,0.0,2.0,0.0,3.0,0.0,0.0,161.0,9.0,7.0,33.0,22.0,17.0,17.0,114.0,18.0,8.0,2.0,7.0,2.0,110.0,84.0,77.0,92.0,66.0,4.0,1.0,2.0,41.0,1.0,0.0,0.0,0.0,147.0,143.0,145.0,209.0,226.0,435.0,1.0,0.0,485.0,448.0,1.0,1.0,6.832429021596909,12.302383035421371,46.992212533950806,0.2596196485683322,12.51906156539917,18.68162900209427,34.260293841362,1.6790425404906273,4.665848985314369,1.5450535342097282,9.691374748945236,0.30000663828104734,16.278260946273804,6.074719876050949,22.467653453350067,5.050387978553772,6.003968045115471,61.0,0.5941945910453796,156.0,126.0,8.0,24.0,124.0,392.0,148.0,0.0,1103.0,385.0,5.0,5.0,6.0,80.0,24.0,107.4076,33.782142639160156,112045.7421875,2.0148940086364746,2.0
183,2026-07-06T01:00:00Z,,Round of 16,43942,England,ENG,4-2-3-1,400021531,92,151697,103',2.0,6.0,20.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,5.0,2.0,1.0,17.0,3.0,5.670355319976807,22.280385971069336,0.0,10.0,2.0,2.0,8.0,3.0,243.0,36.0,11.0,1.0,12331.83984375,1359.8399658203125,43863.4609375,3863.800048828125,45322.828125,91.0,130.0,8.0,4.0,0.0,10.0,9.0,17.0,28.0,7.0,13.0,13.0,36.0,30.0,0.6000000238418579,3.0,3.0,13.0,3.0,2.0,,0.0,3.0,0.0,1.0,2.0,0.0,129.0,12.0,20.0,55.0,34.0,20.0,23.0,69.0,21.0,9.0,6.0,8.0,1.0,53.0,26.0,12.0,20.0,50.0,3.0,11.0,0.0,26.0,1.0,0.0,0.0,0.0,38.0,92.0,97.0,109.0,118.0,227.0,0.0,0.0,254.0,204.0,1.0,1.0,18.68162900209427,13.452230393886566,26.486772298812866,0.5221109837293625,4.91483211517334,6.832429021596909,8.423390239477158,2.357684075832367,2.9581865295767784,11.544454097747803,48.75994622707367,0.43586548417806625,15.772421658039093,1.3097072020173073,10.387522727251053,3.8404710590839386,8.02559182047844,38.0,0.314964234828949,89.0,39.0,12.0,21.0,74.0,167.0,95.0,1.0,1065.0,305.0,4.0,4.0,4.0,20.0,12.0,107.4076,35.794219970703125,106741.765625,2.1244733333587646,4.0
184,2026-07-06T19:00:00Z,,Round of 16,43963,Portugal,POR,4-2-3-1,400021529,93,151700,99',0.0,10.0,15.0,6.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,8.0,2.0,6.0,2.0,2.0,0.0,36.0,12.0,5.879355430603027,19.107391357421875,0.0,21.0,10.0,3.0,12.0,4.0,342.0,27.0,13.0,0.0,13783.849609375,2047.4500732421875,46388.140625,5319.10986328125,45285.05078125,216.0,310.0,3.0,3.0,7.0,19.0,23.0,41.0,43.0,9.0,12.0,14.0,32.0,24.0,0.8333333134651184,5.0,5.0,6.0,0.0,1.0,,0.0,0.0,0.0,2.0,1.0,0.0,195.0,13.0,24.0,74.0,51.0,34.0,37.0,127.0,20.0,10.0,2.0,3.0,4.0,101.0,66.0,47.0,60.0,106.0,6.0,11.0,2.0,69.0,1.0,0.0,0.0,0.0,73.0,140.0,102.0,159.0,156.0,315.0,2.0,0.0,459.0,378.0,0.0,0.0,15.089830756187439,16.722223162651062,30.558347702026367,1.7341110855340958,7.7942244708538055,11.590798199176788,14.468492567539215,7.546362280845642,4.122079536318779,4.027059301733971,26.94830596446991,0.4021541215479374,19.220776855945587,3.821459412574768,17.108263075351715,2.9673798009753227,6.430304795503616,46.0,0.4168759286403656,110.0,108.0,9.0,22.0,164.0,285.0,186.0,0.0,1182.0,423.0,5.0,5.0,12.0,41.0,20.0,104.74505,34.81700897216797,112823.6015625,0.9087101817131042,2.0
185,2026-07-06T19:00:00Z,,Round of 16,43969,Spain,ESP,4-1-2-3,400021529,93,151700,99',1.0,15.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,7.0,3.0,8.0,6.0,8.0,3.0,29.0,5.0,6.004037380218506,13.753615379333496,1.0,21.0,5.0,7.0,18.0,1.0,294.0,45.0,9.0,0.0,14927.44921875,2011.260009765625,45429.98046875,6091.35986328125,46922.0625,197.0,263.0,11.0,14.0,10.0,13.0,16.0,56.0,55.0,13.0,8.0,11.0,18.0,15.0,1.0,3.0,2.0,6.0,1.0,0.0,,0.0,1.0,0.0,1.0,2.0,0.0,218.0,8.0,18.0,62.0,48.0,35.0,36.0,164.0,24.0,16.0,6.0,8.0,8.0,132.0,100.0,82.0,98.0,91.0,5.0,8.0,5.0,67.0,1.0,0.0,0.0,0.0,119.0,142.0,134.0,246.0,149.0,395.0,1.0,0.0,548.0,490.0,0.0,0.0,11.590798199176788,16.357916593551636,36.23468279838562,1.3060054741799831,11.718424409627914,15.089830756187439,17.553429305553436,8.658300340175629,8.99164229631424,2.4208880960941315,20.64143717288971,0.235299882479012,16.578838229179382,4.3493714183568954,17.747539281845093,3.1115958467125893,5.04583977162838,53.0,0.5060439705848694,155.0,126.0,17.0,16.0,113.0,442.0,129.0,0.0,1282.0,471.0,4.0,4.0,6.0,59.0,17.0,104.74505,33.557193756103516,115382.109375,1.7242770195007324,1.0
186,2026-07-07T00:00:00Z,,Round of 16,43921,USA,USA,3-5-2,400021534,94,151699,95',0.0,7.0,15.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,4.0,2.0,2.0,1.0,28.0,6.0,6.459198951721191,13.192397117614746,0.0,14.0,5.0,3.0,13.0,2.0,232.0,39.0,9.0,0.0,18043.80078125,1894.52001953125,51937.140625,5907.2900390625,41464.453125,204.0,277.0,4.0,9.0,12.0,32.0,18.0,59.0,41.0,11.0,9.0,10.0,21.0,18.0,0.4285714328289032,3.0,3.0,6.0,1.0,4.0,,1.0,0.0,1.0,3.0,1.0,0.0,201.0,14.0,14.0,87.0,72.0,53.0,59.0,155.0,21.0,14.0,3.0,4.0,3.0,93.0,69.0,48.0,62.0,93.0,9.0,10.0,2.0,75.0,1.0,0.0,0.0,0.0,107.0,142.0,151.0,204.0,196.0,400.0,0.0,0.0,553.0,483.0,0.0,0.0,11.977003514766693,18.222863972187042,37.7841979265213,1.5752613544464111,12.789946794509888,18.604038655757904,13.848252594470978,8.697427809238434,7.974288612604141,1.2501755729317665,12.116861343383789,0.7837300188839436,15.32817929983139,4.575929790735245,18.753637373447418,8.049368113279343,6.780647486448288,61.0,0.5122688412666321,146.0,78.0,14.0,27.0,159.0,383.0,186.0,0.0,1477.0,453.0,5.0,5.0,8.0,63.0,25.0,100.72938333333333,35.60237121582031,119247.1953125,0.334327757358551,2.0
187,2026-07-07T00:00:00Z,,Round of 16,43935,Belgium,BEL,4-2-3-1,400021534,94,151699,95',4.0,15.0,7.0,2.0,3.0,0.0,2.0,3.0,0.0,5.0,4.0,0.0,0.0,10.0,5.0,4.0,7.0,5.0,2.0,26.0,10.0,6.397857666015625,16.962608337402344,0.0,20.0,8.0,5.0,19.0,7.0,295.0,57.0,11.0,0.0,16397.05078125,1997.4100341796875,51223.8515625,5965.77001953125,42363.78125,164.0,235.0,8.0,4.0,3.0,12.0,13.0,37.0,48.0,9.0,11.0,11.0,13.0,10.0,0.5,1.0,1.0,7.0,4.0,1.0,,0.0,3.0,1.0,3.0,0.0,0.0,176.0,9.0,25.0,57.0,31.0,21.0,23.0,90.0,18.0,7.0,5.0,5.0,4.0,101.0,52.0,40.0,63.0,80.0,0.0,10.0,2.0,40.0,1.0,0.0,0.0,0.0,71.0,78.0,90.0,113.0,126.0,239.0,1.0,0.0,423.0,340.0,0.0,0.0,18.604038655757904,11.335765570402145,26.945823431015015,1.7097169533371925,7.553227990865707,11.977003514766693,14.404825866222382,2.94383242726326,2.812393382191658,8.581514656543732,28.374770283699036,0.5377962253987789,25.7951557636261,6.691349297761917,10.113410651683807,4.035478457808495,6.506934762001038,38.0,0.4004685580730438,91.0,94.0,4.0,21.0,143.0,288.0,164.0,0.0,1354.0,464.0,5.0,5.0,13.0,37.0,18.0,100.72938333333333,33.67787170410156,117947.859375,1.9898344278335571,0.0
188,2026-07-07T16:00:00Z,,Round of 16,43922,Argentina,ARG,4-1-3-2,400021528,95,151702,102',3.0,19.0,5.0,2.0,2.0,1.0,0.0,6.0,1.0,1.0,8.0,1.0,0.0,11.0,6.0,9.0,7.0,8.0,1.0,32.0,5.0,5.621710777282715,14.058303833007812,0.0,25.0,5.0,6.0,26.0,8.0,190.0,36.0,10.0,0.0,13013.19921875,1945.9200439453125,41596.91796875,5493.990234375,48377.0078125,293.0,369.0,17.0,14.0,10.0,20.0,22.0,71.0,39.0,13.0,11.0,10.0,7.0,6.0,0.0,0.0,0.0,2.0,3.0,2.0,,0.0,3.0,0.0,5.0,0.0,0.0,186.0,7.0,14.0,53.0,48.0,31.0,32.0,152.0,19.0,12.0,4.0,7.0,5.0,114.0,92.0,72.0,88.0,102.0,5.0,12.0,3.0,83.0,1.0,0.0,0.0,0.0,125.0,107.0,162.0,205.0,189.0,394.0,3.0,0.0,618.0,558.0,1.0,0.0,8.64919126033783,24.983195960521698,38.55070769786835,0.45783533714711666,8.135607838630676,12.829503417015076,24.428923428058624,9.35201346874237,9.911560267210007,1.5527435578405857,12.727896869182587,0.4937176126986742,18.065771460533142,6.561435759067535,14.37213271856308,3.7951860576868057,5.02936951816082,55.0,0.5705596804618835,166.0,126.0,11.0,24.0,169.0,463.0,193.0,0.0,1107.0,432.0,5.0,5.0,10.0,75.0,19.0,107.20458333333333,33.43932342529297,110427.0390625,2.631683588027954,0.0
189,2026-07-07T16:00:00Z,,Round of 16,43855,Egypt,EGY,4-2-3-1,400021528,95,151702,102',2.0,5.0,19.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,35.0,3.0,5.900853157043457,21.27078628540039,0.0,19.0,2.0,1.0,8.0,2.0,380.0,39.0,13.0,0.0,15107.4609375,1892.090087890625,48282.5078125,5684.3203125,44971.6015625,136.0,206.0,4.0,2.0,2.0,6.0,15.0,26.0,27.0,11.0,13.0,16.0,27.0,26.0,0.5714285969734192,4.0,4.0,13.0,2.0,3.0,,0.0,2.0,0.0,2.0,3.0,0.0,160.0,8.0,20.0,76.0,45.0,40.0,48.0,81.0,13.0,4.0,3.0,4.0,1.0,71.0,32.0,27.0,42.0,88.0,1.0,4.0,0.0,45.0,1.0,0.0,0.0,0.0,39.0,164.0,113.0,129.0,187.0,316.0,0.0,0.0,382.0,316.0,0.0,0.0,12.829503417015076,18.250378966331482,31.171470880508423,2.0793382078409195,6.526588648557663,8.64919126033783,8.998540043830872,3.4064896404743195,3.911082446575165,4.950055852532387,40.37230908870697,2.01447531580925,13.507115840911865,3.593520075082779,16.966713964939117,3.479548543691635,9.502275288105011,45.0,0.3440627455711365,130.0,55.0,1.0,12.0,115.0,242.0,127.0,0.0,1296.0,429.0,4.0,4.0,12.0,25.0,25.0,107.20458333333333,33.41205978393555,115937.9765625,0.7562145590782166,4.0
190,2026-07-07T20:00:00Z,,Round of 16,43971,Switzerland,SUI,4-1-2-3,400021535,96,151701,130',0.0,7.0,15.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,26.0,7.0,5.863291263580322,13.640290260314941,1.0,15.0,6.0,3.0,16.0,1.0,316.0,60.0,21.0,0.0,17398.859375,1958.1400146484375,56267.390625,6594.10986328125,58442.08984375,288.0,365.0,8.0,6.0,8.0,27.0,15.0,47.0,49.0,22.0,21.0,25.0,18.0,17.0,1.0,3.0,3.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,225.0,12.0,32.0,97.0,77.0,48.0,53.0,162.0,28.0,13.0,5.0,11.0,5.0,100.0,72.0,40.0,51.0,102.0,5.0,24.0,3.0,76.0,1.0,0.0,0.0,0.0,115.0,223.0,177.0,271.0,244.0,515.0,5.0,0.0,641.0,561.0,0.0,0.0,10.178067535161972,14.279690384864807,38.159409165382385,0.8064445108175278,9.711510688066483,12.78587132692337,11.524777859449387,8.165285736322403,7.178901135921478,3.20996530354023,14.52251672744751,0.5788822192698717,25.188040733337402,5.040464550256729,18.292586505413055,4.03694175183773,6.477910280227661,17.0,0.48346126079559326,188.0,116.0,12.0,32.0,167.0,444.0,199.0,0.0,1573.0,518.0,6.0,6.0,4.0,54.0,22.0,130.63516666666666,34.748680114746094,140660.59375,0.5821868181228638,3.0
191,2026-07-07T20:00:00Z,,Round of 16,43926,Colombia,COL,4-1-2-3,400021535,96,151701,130',0.0,15.0,7.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0,6.0,0.0,0.0,9.0,2.0,7.0,3.0,6.0,1.0,21.0,13.0,5.702274799346924,16.5674991607666,1.0,15.0,12.0,7.0,17.0,3.0,338.0,53.0,22.0,0.0,17603.701171875,2467.89013671875,52321.1484375,6226.3896484375,58272.890625,211.0,298.0,7.0,3.0,9.0,14.0,15.0,49.0,52.0,21.0,20.0,27.0,9.0,8.0,1.0,2.0,2.0,9.0,0.0,0.0,,0.0,0.0,0.0,2.0,5.0,0.0,223.0,13.0,23.0,102.0,71.0,57.0,66.0,136.0,20.0,4.0,0.0,4.0,3.0,101.0,61.0,46.0,62.0,116.0,3.0,11.0,1.0,76.0,1.0,0.0,0.0,0.0,135.0,159.0,137.0,183.0,248.0,431.0,4.0,0.0,562.0,462.0,0.0,0.0,12.78587132692337,15.969723463058472,37.08750009536743,1.4938589185476303,7.770154625177383,10.178067535161972,8.92982929944992,10.172796994447708,6.035156920552254,5.6602876633405685,13.029614090919495,0.7194750010967255,28.173726797103882,4.030465707182884,15.83833247423172,2.50981692224741,6.4867183566093445,83.0,0.4428202509880066,142.0,91.0,7.0,28.0,180.0,367.0,208.0,0.0,1536.0,526.0,5.0,5.0,8.0,46.0,19.0,130.63516666666666,35.1251335144043,136892.015625,0.969510555267334,2.0
192,2026-07-09T20:00:00Z,,Quarter-final,43946,France,FRA,4-2-3-1,400021536,97,151703,97',2.0,22.0,5.0,1.0,4.0,1.0,2.0,3.0,0.0,3.0,12.0,1.0,0.0,13.0,7.0,10.0,8.0,9.0,1.0,43.0,5.0,5.858711242675781,18.417999267578125,1.0,26.0,5.0,5.0,13.0,5.0,263.0,31.0,12.0,0.0,12640.259765625,2158.969970703125,41726.7890625,5298.10009765625,46749.87890625,225.0,307.0,9.0,9.0,9.0,22.0,21.0,64.0,38.0,10.0,11.0,12.0,7.0,6.0,1.0,1.0,1.0,7.0,2.0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,145.0,4.0,8.0,47.0,39.0,29.0,35.0,116.0,17.0,9.0,6.0,10.0,3.0,81.0,68.0,57.0,66.0,77.0,2.0,8.0,1.0,60.0,1.0,0.0,0.0,0.0,96.0,120.0,117.0,176.0,157.0,333.0,0.0,0.0,497.0,450.0,1.0,0.0,12.634122371673584,18.063652515411377,33.03654491901398,1.6865912824869156,7.107121497392654,9.24556702375412,24.075040221214294,11.295463889837265,4.950966313481331,1.548215840011835,16.805392503738403,0.5113674327731133,31.845349073410034,2.319969981908798,21.227003633975983,3.87510247528553,6.594378501176834,63.0,0.46505269408226013,129.0,119.0,10.0,21.0,147.0,354.0,168.0,0.0,1074.0,363.0,4.0,4.0,12.0,62.0,17.0,101.13086666666666,35.498722076416016,108574.0,3.5222184658050537,0.0
193,2026-07-09T20:00:00Z,,Quarter-final,43872,Morocco,MAR,4-2-3-1,400021536,97,151703,97',0.0,5.0,22.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,32.0,4.0,5.841423034667969,16.009244918823242,0.0,22.0,4.0,5.0,16.0,2.0,286.0,42.0,10.0,0.0,12980.48046875,2081.10009765625,43220.0625,5070.1201171875,44902.578125,189.0,267.0,5.0,3.0,5.0,23.0,6.0,33.0,36.0,13.0,8.0,10.0,27.0,24.0,0.75,7.0,6.0,13.0,0.0,2.0,,0.0,0.0,0.0,1.0,0.0,0.0,133.0,6.0,9.0,62.0,45.0,39.0,47.0,85.0,14.0,6.0,3.0,8.0,0.0,57.0,34.0,28.0,42.0,65.0,3.0,3.0,0.0,41.0,1.0,0.0,0.0,0.0,69.0,146.0,91.0,172.0,134.0,306.0,0.0,0.0,539.0,469.0,0.0,0.0,9.24556702375412,18.517698347568512,39.802536368370056,0.9076218120753765,8.717646449804306,12.634122371673584,11.246762424707413,2.755030244588852,4.0684618055820465,3.340490907430649,33.39836299419403,0.7814804092049599,21.579746901988983,5.017807334661484,14.82633501291275,6.118004769086838,6.362207233905792,36.0,0.4661979079246521,125.0,85.0,6.0,20.0,114.0,405.0,134.0,0.0,1087.0,373.0,5.0,5.0,10.0,38.0,18.0,101.13086666666666,35.327842712402344,108254.34375,0.1632131040096283,1.0
194,2026-07-10T19:00:00Z,,Quarter-final,43969,Spain,ESP,4-2-3-1,400021538,98,151704,98',0.0,17.0,5.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,7.0,0.0,2.0,11.0,4.0,6.0,8.0,6.0,4.0,36.0,6.0,6.116422176361084,11.55581283569336,0.0,26.0,6.0,5.0,21.0,3.0,206.0,23.0,18.0,0.0,14364.0498046875,1884.719970703125,46447.25,5342.47998046875,46556.1796875,297.0,385.0,12.0,8.0,9.0,20.0,28.0,77.0,37.0,13.0,17.0,19.0,15.0,11.0,0.5,1.0,1.0,4.0,2.0,1.0,,0.0,2.0,0.0,0.0,1.0,0.0,243.0,10.0,19.0,68.0,54.0,38.0,39.0,187.0,29.0,18.0,6.0,9.0,10.0,146.0,115.0,91.0,107.0,110.0,4.0,12.0,8.0,85.0,1.0,0.0,0.0,0.0,160.0,220.0,139.0,317.0,202.0,519.0,3.0,0.0,693.0,625.0,0.0,0.0,9.295537322759628,15.294468402862549,38.7493759393692,0.33483218867331743,11.22284084558487,15.847517549991608,27.401894330978394,7.406070828437805,11.376578360795975,1.6128042712807655,9.966272115707397,0.30433759093284607,15.95105528831482,6.847596168518066,22.47582972049713,4.480351507663727,7.7554851770401,61.0,0.6158297657966614,186.0,164.0,16.0,18.0,200.0,501.0,218.0,0.0,1236.0,418.0,4.0,4.0,13.0,75.0,22.0,102.11413333333334,34.04378890991211,114594.6796875,2.1965136528015137,2.0
195,2026-07-10T19:00:00Z,,Quarter-final,43935,Belgium,BEL,4-2-3-1,400021538,98,151704,98',1.0,5.0,17.0,8.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,27.0,0.0,6.20585298538208,20.03203773498535,0.0,15.0,0.0,1.0,12.0,2.0,339.0,37.0,13.0,0.0,14901.6796875,1555.5999755859375,49829.75,5558.76025390625,44317.8203125,127.0,190.0,2.0,6.0,2.0,6.0,9.0,20.0,40.0,18.0,12.0,16.0,25.0,20.0,0.75,6.0,6.0,13.0,1.0,2.0,,0.0,1.0,0.0,1.0,3.0,0.0,168.0,9.0,27.0,70.0,46.0,32.0,34.0,94.0,22.0,9.0,7.0,11.0,2.0,76.0,39.0,24.0,38.0,89.0,1.0,13.0,1.0,53.0,1.0,0.0,0.0,0.0,51.0,85.0,54.0,104.0,86.0,190.0,1.0,0.0,320.0,254.0,0.0,0.0,15.847517549991608,14.052866399288177,25.106284022331238,2.8331633657217026,6.32762685418129,9.147404879331589,10.631421953439713,2.589252032339573,2.7715690433979034,9.92705300450325,37.573957443237305,1.0825072415173054,27.86470055580139,2.07297932356596,15.911836922168732,3.4307152032852173,9.349752962589264,39.0,0.3098255693912506,72.0,63.0,7.0,20.0,96.0,201.0,116.0,0.0,1305.0,443.0,5.0,5.0,10.0,25.0,15.0,102.11413333333334,32.72817611694336,116163.609375,0.3387722373008728,2.0
196,2026-07-11T21:00:00Z,,Quarter-final,43961,Norway,NOR,4-1-2-3,400021539,99,151706,123',1.0,13.0,14.0,7.0,1.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,10.0,3.0,7.0,4.0,3.0,1.0,23.0,0.0,5.877588748931885,20.03105354309082,0.0,13.0,0.0,7.0,18.0,3.0,324.0,56.0,8.0,0.0,16868.4609375,1988.5899658203125,59848.8515625,6203.27978515625,64033.53125,211.0,294.0,4.0,7.0,15.0,16.0,18.0,42.0,33.0,10.0,6.0,12.0,20.0,18.0,0.7142857313156128,6.0,5.0,10.0,1.0,2.0,,0.0,1.0,0.0,3.0,4.0,0.0,174.0,2.0,20.0,61.0,45.0,30.0,39.0,115.0,10.0,3.0,2.0,5.0,3.0,103.0,67.0,52.0,78.0,83.0,1.0,14.0,0.0,50.0,1.0,0.0,0.0,0.0,88.0,163.0,189.0,226.0,214.0,440.0,1.0,0.0,582.0,504.0,0.0,0.0,11.903046071529388,20.520007610321045,39.548686146736145,1.0775650851428509,7.532517611980438,8.841999620199203,17.927978932857513,4.791313782334328,4.424595087766647,4.631483554840088,37.11210787296295,0.5432872101664543,19.929851591587067,3.754274547100067,11.51241734623909,3.1398802995681763,4.055773466825485,69.0,0.4418317973613739,191.0,110.0,4.0,23.0,142.0,426.0,165.0,0.0,1485.0,484.0,6.0,6.0,4.0,45.0,16.0,138.03526666666664,35.09469985961914,148942.71875,0.8660323619842529,1.0
197,2026-07-11T21:00:00Z,,Quarter-final,43942,England,ENG,4-2-3-1,400021539,99,151706,123',1.0,14.0,13.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,8.0,5.0,4.0,7.0,6.0,2.0,40.0,16.0,5.556423664093018,18.078609466552734,0.0,28.0,14.0,4.0,21.0,8.0,304.0,51.0,10.0,0.0,15792.33984375,1954.010009765625,54391.91796875,5493.55029296875,63161.01953125,215.0,286.0,9.0,8.0,7.0,27.0,30.0,55.0,42.0,8.0,10.0,11.0,27.0,21.0,0.75,5.0,3.0,7.0,2.0,1.0,,0.0,2.0,0.0,2.0,1.0,0.0,191.0,9.0,14.0,59.0,45.0,33.0,36.0,137.0,23.0,15.0,8.0,9.0,5.0,109.0,77.0,61.0,81.0,70.0,3.0,9.0,4.0,46.0,1.0,0.0,0.0,0.0,103.0,144.0,233.0,273.0,207.0,480.0,5.0,0.0,653.0,593.0,0.0,0.0,8.841999620199203,15.20565003156662,39.448243379592896,1.0945639573037624,7.924686372280121,11.903046071529388,20.302163064479828,4.121619835495949,7.870407402515411,2.232271246612072,29.540055990219116,0.49562654457986355,20.132048428058624,3.993486613035202,17.733533680438995,3.9810292422771454,4.645904526114464,30.0,0.4744613468647003,216.0,109.0,13.0,22.0,143.0,514.0,165.0,0.0,1334.0,442.0,6.0,6.0,15.0,55.0,27.0,138.03526666666664,35.17194747924805,140792.84375,1.6425408124923706,0.0
